Variable Pair,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Index
ang_acc_gyro_z_r_heel_y_tsne,0.4318936,1236.412012448769,0.8074656368470065
ang_acc_gyro_z_r_mall_y_tsne,0.431603,1223.0397122030763,0.8086499707090384
gyro_x_r_knee_1_y_tsne,0.3846524,1022.824165209017,0.8825419808935574
gyro_x_l_force_z_tsne,0.39634624,1084.081695637632,0.8303661859306667
gyro_x_r_met_y_tsne,0.39651167,1075.4271987140432,0.8558461168962497
gyro_x_l_force_y_tsne,0.38775992,1017.5547027325347,0.8668339162076708
gyro_x_r_met_z_tsne,0.38613617,989.816421135582,0.8682280229973133
gyro_x_r_heel_x_tsne,0.39738855,1045.9142779709673,0.871228343114615
gyro_x_r_mall_x_tsne,0.3699961,921.5272159262084,0.9032300291716057
gyro_x_r_met_x_tsne,0.40693384,1098.1270193043738,0.8333413020381247
gyro_x_l_met_y_tsne,0.37728694,982.7944927299078,0.904658603400932
gyro_x_l_knee_1_y_tsne,0.36704972,906.9641657425623,0.9083608713202983
gyro_x_r_force_x_tsne,0.36912355,909.1350887487108,0.8979150451935728
gyro_x_r_force_y_tsne,0.3968642,1035.4458117422519,0.842252185980108
gyro_y_l_should_y_tsne,0.39596617,1064.4049495988982,0.8456535169204497
gyro_y_r_force_z_tsne,0.41056785,1116.0793696749458,0.8254640877418589
gyro_y_l_asis_y_tsne,0.39681113,1048.8505300781662,0.8480592399648126
gyro_y_r_should_y_tsne,0.41457152,1186.0164419443556,0.8362507472065704
gyro_y_MIDASIS_y_tsne,0.40618765,1095.055974674812,0.8267663897432446
gyro_y_PO_y_tsne,0.40618765,1095.055974674812,0.8267663897432446
gyro_y_r_asis_y_tsne,0.39912596,1096.3952551829261,0.8589543325646664
gyro_y_l_knee_1_y_tsne,0.37685448,947.5739146702352,0.904169858289888
gyro_y_sacrum_s_y_tsne,0.38168618,956.1902805907689,0.8628683374609315
gyro_y_SHO_y_tsne,0.38573104,1012.1734400816822,0.8752060885737564
gyro_y_c7_y_tsne,0.39354774,1058.6608195147348,0.8554121862971571
gyro_z_r_force_y_tsne,0.39877898,1069.9636669486028,0.8551822697240096
gyro_z_r_force_x_tsne,0.3959864,1039.0182868452173,0.8559623115255368
gyro_z_l_knee_1_y_tsne,0.38713002,1015.2713340446171,0.8635822253100937
gyro_z_l_met_y_tsne,0.39619973,1092.002515359529,0.8923278931774554
gyro_z_r_met_x_tsne,0.40448377,1105.2665145686058,0.8277413128267024
gyro_z_r_mall_x_tsne,0.42019975,1183.3507635394074,0.8322446190391125
gyro_z_l_force_z_tsne,0.4078931,1098.6823655709145,0.8282908272679621
gyro_z_r_knee_1_y_tsne,0.38847107,998.5542546586528,0.8734642185524658
gyro_z_r_met_y_tsne,0.37918746,985.2177837584196,0.8928780652883773
mag_acc_l_heel_y_tsne,0.41812918,1161.5501064051637,0.8116487951460226
mag_acc_r_heel_y_tsne,0.40017092,1072.355373982358,0.8578825769775872
mag_acc_l_mall_y_tsne,0.4293461,1218.4858358125534,0.7871533775898499
mag_acc_r_mall_y_tsne,0.39222565,1020.4109752386314,0.8808572348955659
mag_acc_r_force_z_tsne,0.39121994,1059.424327849054,0.8722289654105918
mag_acc_r_should_y_tsne,0.38104364,967.181783275298,0.8856919887900409
mag_acc_r_asis_y_tsne,0.378391,948.3051501741172,0.8774716694093906
mag_acc_l_asis_y_tsne,0.40687975,1106.3253040969848,0.8318451681779585
mag_acc_MIDASIS_y_tsne,0.39177746,1055.6290928164206,0.8479570392057294
mag_acc_PO_y_tsne,0.39177746,1055.6290928164206,0.8479570392057294
mag_acc_SHO_y_tsne,0.39500874,1045.724628397719,0.8424894288926063
mag_acc_c7_y_tsne,0.39023805,1014.1901237101806,0.8721249152539157
mag_gyro_r_knee_1_y_tsne,0.37622103,990.0416928466458,0.9083796698537715
mag_gyro_l_force_z_tsne,0.37273908,955.5079910036585,0.8984602307056027
mag_gyro_r_met_y_tsne,0.41854537,1182.1126955005493,0.8162670602612617
mag_gyro_r_met_z_tsne,0.38714004,982.8392499944068,0.8727753402121369
mag_gyro_r_heel_x_tsne,0.38539794,994.0737177254613,0.8660046370457023
mag_gyro_r_mall_x_tsne,0.4121981,1123.561527638564,0.8350017433781369
mag_gyro_r_met_x_tsne,0.39988264,1031.4785172661661,0.8514646695687773
mag_gyro_l_knee_1_y_tsne,0.38475603,994.4950183546783,0.8662840787187172
mag_gyro_l_met_y_tsne,0.39451855,1036.0309008102056,0.8542060314207279
mag_gyro_r_force_x_tsne,0.37557927,902.8516822780534,0.8950595445936349
mag_gyro_r_force_y_tsne,0.40439188,1043.426535427943,0.8366906642492401
pitch_l_asis_y_tsne,0.38227704,978.2592900532273,0.8623824945395708
pitch_MIDASIS_y_tsne,0.39598015,1039.5094929000402,0.8767852376503908
pitch_PO_y_tsne,0.39598015,1039.5094929000402,0.8767852376503908
pitch_r_asis_y_tsne,0.3977767,1095.8127231178125,0.8594572573662554
pitch_r_should_y_tsne,0.40304247,1106.586425851094,0.8428557827961539
pitch_SHO_y_tsne,0.4010521,1045.073315408535,0.8535889198516773
pitch_c7_y_tsne,0.38201532,933.1927305866126,0.8996645409047366
pitch_sacrum_s_y_tsne,0.40369385,1101.0497521009188,0.8410734061786215
pitch_l_knee_1_y_tsne,0.3874356,1012.4389545963121,0.875718289098313
roll_r_knee_1_y_tsne,0.3878641,1029.2879704098668,0.8490875295763467
roll_l_force_z_tsne,0.34530607,813.1236660483755,0.9309628223530932
roll_r_should_y_tsne,0.41299373,1161.3923315858383,0.8198810516329987
roll_r_mall_y_tsne,0.36769,944.8495819928926,0.8808162424644829
roll_r_heel_y_tsne,0.39362597,1011.9858355305641,0.8550367064037219
vel_x_c7_z_tsne,0.39125556,1003.6113438213108,0.8862491165188305
vel_x_SHO_z_tsne,0.39195153,1057.5037661666609,0.8755960015433107
vel_x_MIDASIS_z_tsne,0.39507514,1023.7472074407029,0.873237454863307
vel_x_PO_z_tsne,0.39507514,1023.7472074407029,0.873237454863307
vel_x_l_asis_z_tsne,0.39947987,1049.426637908679,0.8699988304062959
vel_x_sacrum_s_z_tsne,0.40035796,1067.6141674825963,0.8663070372660222
vel_x_r_should_z_tsne,0.38705125,1000.1576189983396,0.8923892037501178
vel_x_r_asis_z_tsne,0.37138665,972.4497506291423,0.9342575198741043
vel_x_l_should_z_tsne,0.40853637,1055.3952206830875,0.8390393463993057
vel_x_r_knee_1_z_tsne,0.39544624,1055.7254432630727,0.8530401702549631
vel_x_l_knee_1_z_tsne,0.40895912,1053.6709076230786,0.8371111478371488
vel_x_l_mall_z_tsne,0.3793519,988.1935613511095,0.877998513869762
vel_x_r_mall_z_tsne,0.4083826,1056.9077638738145,0.8387470432235098
vel_x_r_heel_z_tsne,0.40966114,1062.878118438028,0.8379623755258244
vel_x_l_heel_z_tsne,0.40871778,1060.1650251427857,0.8371707172400029
vel_x_l_met_z_tsne,0.39746293,1028.2614474614443,0.8524964739688011
vel_x_r_met_z_tsne,0.39126283,994.9404350815413,0.8650189972708929
vel_x_l_should_y_tsne,0.36967468,921.0605917183922,0.913787691145921
vel_x_l_asis_y_tsne,0.3769373,967.6474146973522,0.8923752492175253
vel_x_SHO_y_tsne,0.3937525,1026.7031071569702,0.8593629545191459
vel_x_MIDASIS_y_tsne,0.38560107,1005.8873546907165,0.8956179758277231
vel_x_PO_y_tsne,0.38560107,1005.8873546907165,0.8956179758277231
vel_x_r_met_y_tsne,0.35815644,862.5077764698339,0.9095107295814125
vel_x_l_force_x_tsne,0.4183975,1163.3359845253583,0.8255769383932829
vel_x_sacrum_s_y_tsne,0.38975537,991.6782267085586,0.8535458459445641
vel_x_r_knee_1_y_tsne,0.3853947,988.716875993336,0.8747032222727119
vel_x_r_force_y_tsne,0.3700554,904.7649070754921,0.8773122428120086
vel_x_sacrum_s_x_tsne,0.4016371,1081.204546014786,0.8280590064231924
vel_x_r_met_x_tsne,0.36917147,897.427374386855,0.8994990962167265
vel_x_c7_x_tsne,0.3781556,968.996390298824,0.8867542807272614
vel_x_l_should_x_tsne,0.38908195,1033.1986821977946,0.8487171267429995
vel_x_SHO_x_tsne,0.3947393,1046.2785266300662,0.8759610343794405
vel_x_l_asis_x_tsne,0.4052724,1095.8548538575158,0.8509078595505842
vel_x_MIDASIS_x_tsne,0.39926893,1066.55166509658,0.8273206842832672
vel_x_PO_x_tsne,0.39926893,1066.55166509658,0.8273206842832672
vel_x_r_asis_x_tsne,0.39727056,1083.762931215813,0.8527041353514159
vel_x_r_should_x_tsne,0.39499247,1056.2488129574108,0.8642503695646155
vel_x_r_mall_x_tsne,0.37003744,905.0561187870233,0.8835632457202384
vel_x_l_met_x_tsne,0.37246633,956.1312866097168,0.9145666952176321
vel_x_r_heel_x_tsne,0.36978948,904.4518308737229,0.9109760730662639
vel_x_l_heel_x_tsne,0.37864634,1013.704266286924,0.874396661904871
vel_x_l_mall_x_tsne,0.37667638,969.4222110140545,0.8829008259617787
vel_x_l_knee_1_x_tsne,0.42668176,1167.98148084243,0.806936115028611
vel_x_r_knee_1_x_tsne,0.39386916,1034.6207241192847,0.8460928948940362
vel_y_l_met_z_tsne,0.40322462,1058.6548377905149,0.8362352238731775
vel_y_l_heel_z_tsne,0.39350396,1008.4947395002508,0.8563947775741211
vel_y_l_mall_z_tsne,0.39521977,1014.5246494738826,0.8509730189439108
vel_y_l_knee_1_z_tsne,0.39896187,1062.3164436693105,0.8524023603590706
vel_y_l_asis_z_tsne,0.37574458,986.4006939287492,0.8836482178993229
vel_y_MIDASIS_z_tsne,0.37411726,978.6917198255337,0.8856942717357373
vel_y_PO_z_tsne,0.37411726,978.6917198255337,0.8856942717357373
vel_y_r_asis_z_tsne,0.38325775,1010.8030836969103,0.8741355995684742
vel_y_r_should_z_tsne,0.3850981,1017.580474944605,0.87007875843412
vel_y_sacrum_s_z_tsne,0.37790886,971.0765935056711,0.8743630511985657
vel_y_c7_z_tsne,0.38273266,1005.1373157925302,0.8789609184361056
vel_y_SHO_z_tsne,0.37409654,966.5830463914026,0.8822763171164526
vel_y_l_should_z_tsne,0.383697,1008.0622226015505,0.8744259545385703
vel_y_r_knee_1_z_tsne,0.40642405,1049.926591898652,0.8388673525554563
vel_y_r_heel_z_tsne,0.37883878,995.2845696846905,0.8794183509260076
vel_y_r_mall_z_tsne,0.38297576,1009.5984729795568,0.8740335678496992
vel_y_r_force_z_tsne,0.40120637,1067.2027716558648,0.8602500974532216
vel_y_r_met_z_tsne,0.35881865,907.6794328408404,0.8984423915842688
vel_y_sacrum_s_y_tsne,0.3937638,1049.2928874384263,0.8696570043836657
vel_y_r_mall_y_tsne,0.38748708,983.240451511278,0.8778364101477951
vel_y_l_asis_y_tsne,0.40239707,1106.264504764953,0.8257621000000938
vel_y_SHO_y_tsne,0.39622808,1055.8442292889792,0.8880962858644955
vel_y_r_heel_y_tsne,0.39885095,1018.7427638556098,0.844722231499991
vel_y_MIDASIS_y_tsne,0.39309156,1030.870954128585,0.8704094142581673
vel_y_PO_y_tsne,0.39309156,1030.870954128585,0.8704094142581673
vel_y_l_should_y_tsne,0.3940644,1078.6619688428098,0.8483598543630414
vel_y_l_knee_1_y_tsne,0.38366458,1034.992521273489,0.8538841748475302
vel_y_r_asis_y_tsne,0.37831384,1005.4719196087106,0.916637972840623
vel_y_c7_y_tsne,0.37517267,958.4326828905685,0.8969548898824781
vel_y_r_should_y_tsne,0.3906927,1041.974421194708,0.8817217058975539
vel_y_SHO_x_tsne,0.39620045,1024.3111501992034,0.8634037646814372
vel_y_r_should_x_tsne,0.39736065,1023.7882223025463,0.8565590735595512
vel_y_l_should_x_tsne,0.3965698,1028.2553525946382,0.8646637638245469
vel_y_l_asis_x_tsne,0.3920337,991.7922008080766,0.8767218932548357
vel_y_MIDASIS_x_tsne,0.3774551,966.4301043150738,0.8729752925848246
vel_y_PO_x_tsne,0.3774551,966.4301043150738,0.8729752925848246
vel_y_r_asis_x_tsne,0.40339017,1037.766249924142,0.8402677122533642
vel_y_c7_x_tsne,0.38823494,1006.0784731730691,0.8837402742110282
vel_y_l_heel_y_tsne,0.40158927,1054.307007507435,0.8286325539933737
vel_y_r_knee_1_x_tsne,0.38929212,1034.5946137796673,0.8515519767078698
vel_y_l_met_x_tsne,0.38782227,988.843541753694,0.8539190458863768
vel_y_l_heel_x_tsne,0.3783088,969.6681786524729,0.879001861862545
vel_y_l_knee_1_x_tsne,0.3955847,1055.6380191599458,0.8418214211731118
vel_y_l_mall_x_tsne,0.41818428,1134.305212647267,0.8215426627844274
vel_z_r_knee_1_x_tsne,0.39877886,1090.7696767393404,0.8197444480084259
vel_z_l_mall_x_tsne,0.39151108,1035.7872839602414,0.8844626407412194
vel_z_l_knee_1_x_tsne,0.40370223,1060.7473706925366,0.8473341100016554
vel_z_l_heel_x_tsne,0.3735032,938.5454485299246,0.893476676238206
vel_z_l_met_x_tsne,0.36897323,946.5795681714102,0.9019955584604649
vel_z_r_heel_x_tsne,0.41361606,1120.6976291913943,0.8253225954888174
vel_z_r_mall_x_tsne,0.36874858,923.6612820261348,0.8896390970009186
vel_z_r_should_x_tsne,0.3885103,1008.5912479309516,0.8617769089180891
vel_z_r_asis_x_tsne,0.4000846,1077.3719189256828,0.8489160535045842
vel_z_SHO_x_tsne,0.39508095,1055.185212378661,0.8546843694829084
vel_z_MIDASIS_x_tsne,0.39469606,1008.5851058011526,0.8538489702032065
vel_z_PO_x_tsne,0.39469606,1008.5851058011526,0.8538489702032065
vel_z_l_asis_x_tsne,0.39144328,1039.212195341754,0.8451031653124671
vel_z_l_should_x_tsne,0.38647476,998.1530698966081,0.8744613444146058
vel_z_c7_x_tsne,0.38147885,962.2047031735698,0.8812763315235582
vel_z_sacrum_s_x_tsne,0.4068367,1101.1380185605146,0.8428284275951602
vel_z_r_met_x_tsne,0.4058936,1076.3482926366594,0.8326563724717198
vel_z_r_force_y_tsne,0.3935735,964.4558334224158,0.8742885797087988
vel_z_c7_y_tsne,0.37884137,939.1567172220801,0.8822309746679995
vel_z_r_met_y_tsne,0.38569304,981.3528630361268,0.8736113074151411
vel_z_r_knee_1_y_tsne,0.40273342,1076.5533507133114,0.8436492463963171
vel_z_l_force_x_tsne,0.40323818,1114.9800340097536,0.8338767636804526
vel_z_MIDASIS_y_tsne,0.3907696,996.6864926357041,0.8567020227215562
vel_z_PO_y_tsne,0.3907696,996.6864926357041,0.8567020227215562
vel_z_SHO_y_tsne,0.3875836,974.3207387500352,0.8491918205283525
vel_z_sacrum_s_y_tsne,0.40257108,1047.0114047912527,0.8191993967735702
vel_z_l_asis_y_tsne,0.39214787,1019.8582749082035,0.8450411425245088
vel_z_l_should_y_tsne,0.35258472,871.0533606689933,0.9196922202412741
vel_z_r_met_z_tsne,0.37295705,953.2605755298196,0.8904779639389157
vel_z_l_met_z_tsne,0.40223357,1038.5343712201475,0.8415189023861872
vel_z_l_heel_z_tsne,0.39175385,1045.0325692080542,0.8494797607588963
vel_z_r_heel_z_tsne,0.3668534,955.4467865525984,0.901495273170673
vel_z_r_mall_z_tsne,0.39317515,1053.1712306429918,0.8547177675619263
vel_z_l_mall_z_tsne,0.39311215,1007.2430790917695,0.8505028826452227
vel_z_l_knee_1_z_tsne,0.3768493,931.4765865768653,0.9151120811711282
vel_z_r_knee_1_z_tsne,0.388904,1034.1283317264579,0.8641599965813248
vel_z_l_should_z_tsne,0.40828642,1100.6349127544984,0.8401872769878089
vel_z_c7_z_tsne,0.38798407,1053.7097564836288,0.9138378880243975
vel_z_SHO_z_tsne,0.40777907,1114.5175809537373,0.8846599804125419
vel_z_r_should_z_tsne,0.38823092,1002.7733345876629,0.8993791929678657
vel_z_sacrum_s_z_tsne,0.38523576,1041.6089653812685,0.844629478072162
vel_z_l_asis_z_tsne,0.38025135,994.7892408146562,0.9051850703180429
vel_z_MIDASIS_z_tsne,0.37857166,979.7544848252398,0.9105421665373582
vel_z_PO_z_tsne,0.37857166,979.7544848252398,0.9105421665373582
vel_z_r_asis_z_tsne,0.38200355,1000.890049623065,0.9049237297307728
yaw_l_mall_y_tsne,0.3895923,995.7857126309146,0.8432921920288958
yaw_l_heel_y_tsne,0.39158422,1021.4321957294553,0.8517228043417419
yaw_r_force_y_tsne,0.382097,955.0647805806757,0.8646262823675408
yaw_l_force_z_tsne,0.36258045,918.8989757346516,0.9576192153607012
yaw_l_should_x_tsne,0.4045181,1046.251049075167,0.8331716932222198
yaw_l_met_z_tsne,0.38624415,1003.7747681566591,0.8752759048129054
yaw_MIDASIS_y_tsne,0.3716758,951.6025060291854,0.8980676417191765
yaw_PO_y_tsne,0.3716758,951.6025060291854,0.8980676417191765
yaw_sacrum_s_x_tsne,0.39826444,1069.9851532912187,0.8510018989489226
yaw_r_asis_y_tsne,0.37054297,964.2170219491599,0.8935806682866412
yaw_l_force_y_tsne,0.39653853,1046.9866406230396,0.8496225450460161
yaw_r_should_y_tsne,0.3870949,1031.797823961559,0.8919668700713409
yaw_r_force_z_tsne,0.3945039,1033.9338255432606,0.8753558724071611
yaw_r_heel_y_tsne,0.38168895,994.4104278152438,0.8714145677744934
yaw_r_mall_y_tsne,0.40967548,1091.5291795917174,0.8346692228394543
