Variable Pair,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Index
c7_x_pca_shift,0.5158422981280648,2228.7014696098436,0.7118868537126827
c7_y_pca_shift,0.4991784325446358,3165.57749082103,0.7275975619698896
c7_z_pca_shift,0.5418824597456773,3354.3566914968187,0.7019644069863117
r_should_x_pca_shift,0.5742050352792549,3019.1683970680047,0.5586689351598692
r_should_y_pca_shift,0.4615704419559725,1548.8835239900943,0.831047841072083
r_should_z_pca_shift,0.5641215297854755,3170.705761435148,0.6226786485169511
l_should_x_pca_shift,0.5764565802019458,3043.4625455141518,0.5563251343526021
l_should_y_pca_shift,0.5501715869495111,4393.784336414566,0.6108880945804663
l_should_z_pca_shift,0.5589413603023079,3090.6826265157606,0.6307046217480566
sacrum_s_x_pca_shift,0.5586661199093607,2466.0112875417813,0.6112327670279251
sacrum_s_y_pca_shift,0.49740280205391113,3298.539380944887,0.7169107927776976
sacrum_s_z_pca_shift,0.5465520447939657,3370.8602074456503,0.6886027278865364
r_asis_x_pca_shift,0.40349551447992366,1801.2792466594715,0.894912202696554
r_asis_y_pca_shift,0.4596468755923452,1584.3878013041299,0.8468383596792002
r_asis_z_pca_shift,0.5431945518648887,3297.978737730568,0.7036282708363037
l_asis_x_pca_shift,0.47814831971949245,1931.9423114698411,0.7914639039132232
l_asis_y_pca_shift,0.5370242857760894,3773.593106440339,0.6300768457048797
l_asis_z_pca_shift,0.5595379553489704,3172.022384765304,0.6304309020140396
MIDASIS_x_pca_shift,0.4662099240978779,1936.150742161612,0.8381453704423035
MIDASIS_y_pca_shift,0.5086136062881889,3305.5352819763725,0.7191921593287901
MIDASIS_z_pca_shift,0.5444389474745547,3319.5460285077925,0.6995291451115291
r_knee_1_x_pca_shift,0.3753545152618881,909.368244897946,0.9748610303781335
r_knee_1_y_pca_shift,0.5930398104424572,2452.785856416593,0.634791858096322
r_knee_1_z_pca_shift,0.40636520037792606,1277.6141314846573,0.9807356348967411
l_knee_1_x_pca_shift,0.4801643592932397,2898.322179437337,0.7357808843559188
l_knee_1_y_pca_shift,0.5027844752936551,1424.62229803246,0.6927675106589272
l_knee_1_z_pca_shift,0.5934685568751079,3546.683026752939,0.5715292086466774
r_mall_y_pca_shift,0.5225704085082488,2149.5565369560272,0.6645322144882237
r_mall_z_pca_shift,0.3814162874533719,1081.4583571419396,1.0474183847601077
l_mall_y_pca_shift,0.602658258343122,2343.091856902368,0.5417692439167275
l_mall_z_pca_shift,0.6209303003047207,3998.782871345091,0.5296080088203071
r_heel_y_pca_shift,0.5161844098045312,2239.6284298946857,0.6704337895416725
r_heel_z_pca_shift,0.41121594827506514,1348.8795012829767,0.9528857606834897
l_heel_y_pca_shift,0.5994055126655621,2406.207820327991,0.5465085250348968
l_heel_z_pca_shift,0.6336424632051552,4359.062193095029,0.5125220288298226
r_met_y_pca_shift,0.43111959844916714,1189.4919044419285,0.8710639632604983
r_met_z_pca_shift,0.380466425968928,1077.4950022159082,1.0456006424498587
l_met_x_pca_shift,0.6386049787568269,3655.888749992918,0.5299410842072371
l_met_y_pca_shift,0.5330043992346017,3453.39404735284,0.7555274995223785
l_met_z_pca_shift,0.650957368357877,4715.567575655076,0.48677334845806125
SHO_x_pca_shift,0.5766265600073298,3050.927622059145,0.5598519586089976
SHO_y_pca_shift,0.5356898543200843,4137.423280543784,0.6343190029243123
SHO_z_pca_shift,0.561838029880468,3132.8221757496667,0.6252904225450872
PO_x_pca_shift,0.4662099240978779,1936.150742161612,0.8381453704423035
PO_y_pca_shift,0.5086136062881889,3305.5352819763725,0.7191921593287901
PO_z_pca_shift,0.5444389474745547,3319.5460285077925,0.6995291451115291
r_force_x_pca_shift,0.5221296880232665,2251.989889884146,0.7818916908711958
r_force_y_pca_shift,0.5197413175219816,2563.5382188364847,0.8327332322424565
r_force_z_pca_shift,0.44670152803903196,1214.5706547142254,0.8575089035260177
l_force_x_pca_shift,0.5430141503262007,2264.251781465435,0.7770975035564737
l_force_y_pca_shift,0.4651896881279204,1605.9217961371457,0.9593715028212181
l_force_z_pca_shift,0.4603199081526794,1184.8684213062659,0.8769126422776553
