imu,kinematic,lag,corr
gyro_y,r_asis_y,19,-0.7601803676743953
gyro_y,l_knee_1_y,17,-0.7660679451859752
gyro_y,sacrum_s_y,29,-0.7704107538697517
gyro_y,SHO_y,24,-0.7847328812061635
gyro_y,jerk_z,54,-0.7981387638456469
gyro_y,c7_y,28,-0.8309098691547689
gyro_z,r_force_y,72,0.8657813416691464
gyro_z,r_force_x,65,0.8419719047632243
gyro_z,l_knee_1_y,-25,0.7526920195801858
gyro_z,l_mall_y,62,0.6839458040492391
gyro_z,l_met_y,45,0.6602212160259177
gyro_z,l_heel_y,62,0.6528760247078691
gyro_z,l_force_x,75,0.4463316204786068
gyro_z,r_met_x,0,0.4325160521133087
gyro_z,r_mall_x,22,0.4131830607174235
gyro_z,l_force_z,-13,-0.49681820882559313
gyro_z,r_mall_y,95,-0.6350406118343822
gyro_z,r_knee_1_y,-35,-0.6355043087706642
gyro_z,r_met_y,41,-0.65631097138681
gyro_z,l_force_y,68,-0.6944238683825539
gyro_z,jerk_y,-74,-0.7474670331784116
jerk_x,r_heel_y,-59,0.5030846147477204
jerk_x,r_heel_y,-59,0.5030846147477204
jerk_x,r_heel_y,-59,0.5030846147477204
jerk_x,r_mall_y,-61,0.462949586506942
jerk_x,r_mall_y,-61,0.462949586506942
jerk_x,r_mall_y,-61,0.462949586506942
jerk_x,l_force_z,-48,-0.4155574474493733
jerk_x,l_force_z,-48,-0.4155574474493733
jerk_x,l_force_z,-48,-0.4155574474493733
jerk_x,r_force_z,-65,-0.48245265876599663
jerk_x,r_force_z,-65,-0.48245265876599663
jerk_x,r_force_z,-65,-0.48245265876599663
jerk_x,l_mall_y,94,-0.4947349794339907
jerk_x,l_mall_y,94,-0.4947349794339907
jerk_x,l_mall_y,94,-0.4947349794339907
jerk_x,r_knee_1_y,9,-0.5249658096850321
jerk_x,r_knee_1_y,9,-0.5249658096850321
jerk_x,r_knee_1_y,9,-0.5249658096850321
jerk_x,l_heel_y,98,-0.5305285900407106
jerk_x,l_heel_y,98,-0.5305285900407106
jerk_x,l_heel_y,98,-0.5305285900407106
jerk_x,l_knee_1_y,16,-0.5514720835959919
jerk_x,l_knee_1_y,16,-0.5514720835959919
jerk_x,l_knee_1_y,16,-0.5514720835959919
jerk_x,r_should_y,40,-0.5518843701332385
jerk_x,r_should_y,40,-0.5518843701332385
jerk_x,r_should_y,40,-0.5518843701332385
jerk_x,l_should_y,26,-0.5775096617990669
jerk_x,l_should_y,26,-0.5775096617990669
jerk_x,l_should_y,26,-0.5775096617990669
jerk_x,sacrum_s_y,37,-0.6287506432003233
jerk_x,sacrum_s_y,37,-0.6287506432003233
jerk_x,sacrum_s_y,37,-0.6287506432003233
jerk_x,r_asis_y,37,-0.678297553901967
jerk_x,r_asis_y,37,-0.678297553901967
jerk_x,r_asis_y,37,-0.678297553901967
jerk_x,SHO_y,30,-0.7002329462461364
jerk_x,SHO_y,30,-0.7002329462461364
jerk_x,SHO_y,30,-0.7002329462461364
jerk_x,l_asis_y,37,-0.7003073721481986
jerk_x,l_asis_y,37,-0.7003073721481986
jerk_x,l_asis_y,37,-0.7003073721481986
jerk_x,MIDASIS_y,37,-0.726566278419712
jerk_x,PO_y,37,-0.726566278419712
jerk_x,MIDASIS_y,37,-0.726566278419712
jerk_x,PO_y,37,-0.726566278419712
jerk_x,MIDASIS_y,37,-0.726566278419712
jerk_x,PO_y,37,-0.726566278419712
jerk_x,c7_y,34,-0.7809456410658054
jerk_x,c7_y,34,-0.7809456410658054
jerk_x,c7_y,34,-0.7809456410658054
jerk_x,jerk_z,76,-0.9279109133625204
jerk_x,jerk_z,76,-0.9279109133625204
jerk_x,jerk_z,76,-0.9279109133625204
mag_acc,jerk_z,-4,0.9461521855826442
mag_acc,r_knee_1_y,-72,0.5466452852711813
mag_acc,l_heel_y,18,0.5140836623479274
mag_acc,r_heel_y,12,0.4872429531269748
mag_acc,l_mall_y,14,0.4679004818880392
mag_acc,r_mall_y,11,0.45294801287568154
mag_acc,r_force_z,13,-0.4851680605356176
mag_acc,l_knee_1_y,83,-0.6302727901760865
mag_gyro,r_knee_1_y,8,0.8649574884959443
mag_gyro,l_force_z,-69,0.8376120646091385
mag_gyro,r_met_y,-36,0.6740888289535941
mag_gyro,jerk_y,-10,0.643206274339568
mag_gyro,r_met_z,-40,0.4440953300853299
mag_gyro,r_heel_z,-38,0.41992894645694007
mag_gyro,r_mall_z,-38,0.4157103305500908
mag_gyro,r_heel_x,-11,-0.4278566850601028
mag_gyro,r_force_z,-76,-0.43860909809001564
mag_gyro,r_mall_x,-9,-0.45308824583554724
mag_gyro,sacrum_s_x,-94,-0.5242619487444489
mag_gyro,r_met_x,-17,-0.5599220568136456
mag_gyro,l_knee_1_y,58,-0.5798499507806364
pitch,l_heel_y,-74,0.6847630129411159
pitch,jerk_y,-40,0.6646554166805722
pitch,r_met_y,73,0.5411808666688854
pitch,l_force_z,36,0.43997258068324413
pitch,c7_x,92,0.42630105770918825
pitch,jerk_z,-94,0.41994740896904714
pitch,l_asis_y,15,-0.4473488103434169
pitch,MIDASIS_y,5,-0.4648776735469242
pitch,PO_y,5,-0.4648776735469242
pitch,r_asis_y,0,-0.4881183433460524
pitch,r_should_y,0,-0.5338862976616404
pitch,l_met_y,78,-0.5396053854577051
pitch,SHO_y,14,-0.5675663174365457
pitch,c7_y,15,-0.5687070819518443
pitch,sacrum_s_y,17,-0.6014736089113751
pitch,l_mall_y,92,-0.6842773964058965
pitch,r_force_z,-89,-0.7174720585581532
pitch,l_knee_1_y,5,-0.856827771945245
pos_x,jerk_z,0,0.9444942840657388
pos_x,r_asis_y,-34,0.6642830888357482
pos_x,r_knee_1_y,-71,0.5571724722887259
pos_x,r_should_y,-30,0.5472286050832019
pos_x,r_heel_y,14,0.5082904115706792
pos_x,l_heel_y,20,0.4853097139056204
pos_x,r_mall_y,12,0.4735209565863715
pos_x,l_mall_y,16,0.4378462283628948
pos_x,r_force_z,12,-0.4763954361478754
pos_x,l_knee_1_y,85,-0.615377033635012
pos_y,jerk_y,51,0.7350198804199806
pos_y,r_force_x,-81,0.704211914765859
pos_y,l_mall_y,54,0.6940514470529702
pos_y,l_heel_y,53,0.676201247825605
pos_y,r_force_y,-74,0.6468243278139441
pos_y,r_met_x,-84,0.5694034380370367
pos_y,r_mall_x,-91,0.5045920812304947
pos_y,l_knee_1_y,-31,0.49391136529079405
pos_y,r_heel_x,-94,0.4802651984792
pos_y,MIDASIS_y,52,-0.40603769999181333
pos_y,PO_y,52,-0.40603769999181333
pos_y,r_asis_y,68,-0.521500816207241
pos_y,r_knee_1_y,-43,-0.587984374214239
pos_y,l_force_y,-73,-0.5884811423054408
pos_y,r_should_y,87,-0.5898409383554183
pos_y,r_mall_y,53,-0.827513197949802
pos_y,r_heel_y,55,-0.8275690378798743
pos_z,jerk_z,66,0.9337405651999205
pos_z,c7_y,35,0.8635593724409443
pos_z,MIDASIS_y,34,0.793425448183153
pos_z,PO_y,34,0.793425448183153
pos_z,SHO_y,30,0.7930401187647873
pos_z,l_asis_y,36,0.7594974786103357
pos_z,r_asis_y,33,0.7389557853457438
pos_z,sacrum_s_y,35,0.7058038566559692
pos_z,r_should_y,34,0.6298910875963236
pos_z,l_should_y,28,0.6180328962683677
pos_z,l_knee_1_y,14,0.6096292600615368
pos_z,l_heel_y,94,0.5318364935326818
pos_z,l_mall_y,90,0.4928950288617879
pos_z,r_force_z,-59,0.4886474761894198
pos_z,r_knee_1_y,3,0.44736570678468773
pos_z,r_mall_y,-62,-0.40269287337061505
pos_z,r_heel_y,-61,-0.4400012727151723
roll,r_knee_1_y,41,0.6989152390973058
roll,l_force_z,19,0.6813785180233857
roll,r_force_y,-50,0.5170296109488999
roll,r_force_x,-61,0.4872390309104325
roll,jerk_y,-35,0.467098426513464
roll,l_should_y,46,0.42149652669094895
roll,c7_y,-75,-0.48284986155366716
roll,SHO_y,-75,-0.48496362021403155
roll,l_asis_y,-72,-0.4933590720677552
roll,r_should_y,-54,-0.6618945656088888
roll,MIDASIS_y,-69,-0.6754341072976514
roll,PO_y,-69,-0.6754341072976514
roll,r_force_z,92,-0.6765423399256705
roll,r_asis_y,-65,-0.7249473063743117
roll,r_mall_y,-33,-0.9230373167910166
roll,r_heel_y,-31,-0.9411564928790809
vel_x,time,0,0.9999123241309269
vel_x,c7_z,0,0.9995738125613578
vel_x,SHO_z,0,0.9995720925789078
vel_x,MIDASIS_z,0,0.9995520511555334
vel_x,PO_z,0,0.9995520511555334
vel_x,l_asis_z,0,0.9995516373329015
vel_x,sacrum_s_z,0,0.9995462401549967
vel_x,r_should_z,0,0.9995421470171018
vel_x,r_asis_z,0,0.9995230297157849
vel_x,l_should_z,0,0.9993864250349281
vel_x,r_knee_1_z,0,0.9921037671109091
vel_x,l_knee_1_z,0,0.9904127945148778
vel_x,l_mall_z,0,0.9611497485786653
vel_x,r_mall_z,0,0.9610532656272309
vel_x,r_heel_z,0,0.9597386277631926
vel_x,l_heel_z,0,0.9590946518103849
vel_x,l_met_z,0,0.9536652128653277
vel_x,r_met_z,0,0.9502498768432563
vel_x,l_should_y,0,0.6167691708013021
vel_x,l_asis_y,81,0.6042747476256422
vel_x,SHO_y,83,0.5283578896972981
vel_x,MIDASIS_y,90,0.5221686632841854
vel_x,PO_y,90,0.5221686632841854
vel_x,r_met_y,-27,0.4878632786510411
vel_x,l_force_x,-68,0.4771177198379516
vel_x,sacrum_s_y,77,0.47207466631379136
vel_x,r_knee_1_y,0,0.4617988893794974
vel_x,c7_y,83,0.42064765030713236
vel_x,r_force_y,-20,-0.42774966264613157
vel_x,r_force_x,-54,-0.4397591900661998
vel_x,r_met_x,-6,-0.5945551402374712
vel_x,c7_x,0,-0.6086110648799707
vel_x,l_should_x,0,-0.616438392154201
vel_x,SHO_x,0,-0.6271672270265065
vel_x,l_asis_x,0,-0.6305633806163109
vel_x,MIDASIS_x,0,-0.6322168880494871
vel_x,PO_x,0,-0.6322168880494871
vel_x,r_asis_x,0,-0.6457870919445812
vel_x,r_should_x,0,-0.6499388180337254
vel_x,r_mall_x,0,-0.7261168585844764
vel_x,r_heel_x,0,-0.730545332909954
vel_x,l_knee_1_x,-60,-0.764324138936251
vel_x,r_knee_1_x,0,-0.8161050599615574
vel_y,l_met_z,0,0.9177405606618985
vel_y,l_heel_z,0,0.914366015267404
vel_y,l_mall_z,0,0.9124171895610086
vel_y,l_knee_1_z,0,0.8552471079310614
vel_y,l_asis_z,0,0.79194658859018
vel_y,MIDASIS_z,0,0.7911688288839674
vel_y,PO_z,0,0.7911688288839674
vel_y,r_asis_z,0,0.7905490167859506
vel_y,r_should_z,0,0.7905220939635582
vel_y,sacrum_s_z,0,0.7898253875168352
vel_y,time,0,0.7874397638832271
vel_y,c7_z,0,0.7833076690126797
vel_y,SHO_z,0,0.7830488764206363
vel_y,l_should_z,0,0.7754371209506262
vel_y,r_knee_1_z,0,0.7181883381862028
vel_y,r_force_z,-23,0.6282484584878005
vel_y,sacrum_s_y,0,0.6119098024422703
vel_y,r_mall_y,-50,0.6038577725257251
vel_y,l_asis_y,0,0.6033905963502992
vel_y,SHO_y,0,0.5942787609427785
vel_y,r_heel_y,-46,0.5814083489077363
vel_y,MIDASIS_y,0,0.5751376362888038
vel_y,PO_y,0,0.5751376362888038
vel_y,l_knee_1_y,51,0.5664118265620194
vel_y,r_asis_y,-11,0.49518074083682967
vel_y,c7_y,0,0.46233627360924817
vel_y,r_should_y,-9,0.40435280430282017
vel_y,l_asis_x,60,-0.5310895499161504
vel_y,MIDASIS_x,62,-0.5426157968080382
vel_y,PO_x,62,-0.5426157968080382
vel_y,l_mall_y,-67,-0.5548175932326744
vel_y,r_asis_x,57,-0.5549572770495783
vel_y,l_heel_y,-61,-0.5621348661545961
vel_y,l_knee_1_x,-98,-0.7372906237124544
vel_z,r_knee_1_x,0,0.8183903613570529
vel_z,r_heel_x,0,0.7087869001251232
vel_z,r_mall_x,0,0.7040822668241735
vel_z,r_should_x,0,0.6522196429421752
vel_z,r_asis_x,0,0.6411051659968926
vel_z,SHO_x,0,0.6308919559427273
vel_z,MIDASIS_x,0,0.6288270796081538
vel_z,PO_x,0,0.6288270796081538
vel_z,l_asis_x,0,0.6267625215592241
vel_z,l_should_x,0,0.6190616189386933
vel_z,c7_x,0,0.6145731188640626
vel_z,r_met_x,-87,0.5751604026722453
vel_z,r_force_x,-52,0.4333409759997372
vel_z,r_force_y,-20,0.42242920696332076
vel_z,c7_y,0,-0.43276897054751673
vel_z,r_met_y,-33,-0.47483627849705146
vel_z,r_knee_1_y,-57,-0.48512694055191063
vel_z,MIDASIS_y,0,-0.4894379893179485
vel_z,PO_y,0,-0.4894379893179485
vel_z,SHO_y,0,-0.5079267925985191
vel_z,sacrum_s_y,0,-0.5163220485254895
vel_z,l_asis_y,0,-0.6354164946591029
vel_z,l_should_y,0,-0.6557500056687676
vel_z,r_met_z,0,-0.934336444295837
vel_z,l_met_z,0,-0.9385236174710698
vel_z,l_heel_z,0,-0.9460981720970776
vel_z,r_heel_z,0,-0.9466401652683449
vel_z,r_mall_z,0,-0.9479381440574741
vel_z,l_mall_z,0,-0.948422645586783
vel_z,l_knee_1_z,0,-0.9868154792031365
vel_z,r_knee_1_z,0,-0.9871527395227546
vel_z,l_should_z,0,-0.9921855588638682
vel_z,c7_z,0,-0.9925010109560126
vel_z,SHO_z,0,-0.9925300342883989
vel_z,time,0,-0.9926201573850106
vel_z,r_should_z,0,-0.992673131214243
vel_z,sacrum_s_z,0,-0.9930632927917998
vel_z,l_asis_z,0,-0.9934087984923494
vel_z,MIDASIS_z,0,-0.9935495308918476
vel_z,PO_z,0,-0.9935495308918476
vel_z,r_asis_z,0,-0.9937548872066619
yaw,l_mall_y,-14,0.8840323050831266
yaw,l_heel_y,-12,0.87479563057553
yaw,l_force_z,57,0.6678691151806192
yaw,l_mall_z,30,-0.41288425106929905
yaw,l_heel_z,30,-0.41619081731327523
yaw,SHO_x,-32,-0.4217147643316507
yaw,l_should_x,-40,-0.4327661625522685
yaw,c7_x,-58,-0.43326159517486657
yaw,l_met_z,25,-0.43944492777536365
yaw,SHO_y,55,-0.4398189164422621
yaw,sacrum_s_y,98,-0.4645832310321284
yaw,MIDASIS_y,28,-0.47613175712494077
yaw,PO_y,28,-0.47613175712494077
yaw,sacrum_s_x,0,-0.5013118423019589
yaw,r_asis_y,22,-0.6446568064577873
yaw,r_should_y,24,-0.7357441961480488
yaw,r_force_z,44,-0.7719001344785744
yaw,r_heel_y,-17,-0.7825026304951355
yaw,r_mall_y,-22,-0.7945803970648257
