Variable Pair,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Index
c7_x_pca_shift,0.6246880508030669,3889.415101623741,0.5267171186405627
c7_y_pca_shift,0.44730764573078385,2343.7506957201463,0.8187852673118146
c7_z_pca_shift,0.5388105292993922,3411.053864564437,0.672747017498319
r_should_x_pca_shift,0.635375653874375,3992.0046463789567,0.49802657103572806
r_should_y_pca_shift,0.41938467668934737,1403.6652178762727,0.9694452807684328
r_should_z_pca_shift,0.5611308876411353,3243.8162290041487,0.5998068158717333
l_should_x_pca_shift,0.6200158335554153,3630.743273451291,0.5220164143558941
l_should_y_pca_shift,0.4453172116382156,1364.5090154505594,0.9185067159231822
l_should_z_pca_shift,0.5529981191583376,3147.3484980425123,0.6150905464083719
sacrum_s_x_pca_shift,0.41121846323727185,1010.3840113541964,0.9113453049959791
sacrum_s_y_pca_shift,0.3739486329828199,1330.9683774241737,0.9842591835618778
sacrum_s_z_pca_shift,0.5434870213237328,3447.6778624103827,0.6606364939944495
r_asis_x_pca_shift,0.5824295543190129,2780.0002422130656,0.7071772477869271
r_asis_y_pca_shift,0.4768530782010905,1623.6938873087815,0.8016414806440224
r_asis_z_pca_shift,0.5559518314534595,3243.012023982405,0.608526461384404
l_asis_x_pca_shift,0.6153890325917439,2900.3166625690833,0.6230105773878823
l_asis_y_pca_shift,0.4128413664652787,1891.982713890265,0.9258239836495078
l_asis_z_pca_shift,0.541425571102833,3385.1133276500773,0.671404455640409
MIDASIS_x_pca_shift,0.6168741243133249,3522.330818375204,0.5709252891243793
MIDASIS_y_pca_shift,0.4836930803754039,2865.4044726073225,0.7554327192679328
MIDASIS_z_pca_shift,0.5427638121077505,3422.3968742955253,0.6656754110005852
r_knee_1_x_pca_shift,0.5036588326765448,2864.4726495884124,0.7170101462205686
r_knee_1_y_pca_shift,0.5572143158689971,1517.5031146999854,0.6262144652922282
r_knee_1_z_pca_shift,0.5320406564132363,3021.756723930647,0.6897240790943365
l_knee_1_x_pca_shift,0.5726174087406906,5949.202509219689,0.7614330982781169
l_knee_1_y_pca_shift,0.4790662948238117,1292.6707944017555,0.7407490451397732
l_knee_1_z_pca_shift,0.590454703851411,3657.0675416121762,0.5581463362634782
r_mall_x_pca_shift,0.5992205454327199,4497.243254262054,0.5002721713386138
r_mall_y_pca_shift,0.4948737596095962,2159.09438997834,0.677622289994963
r_mall_z_pca_shift,0.5463520043136814,2707.619012547858,0.6671859228002038
l_mall_x_pca_shift,0.59858729832852,5130.786994366515,0.6065323425582293
l_mall_y_pca_shift,0.36005947542307026,1163.7634985610384,1.1163293518112016
l_mall_z_pca_shift,0.6413068456492348,4560.512888239477,0.4828066182600487
r_heel_x_pca_shift,0.5915855243079371,4419.156173700892,0.514195334449166
r_heel_y_pca_shift,0.48786220906237304,2245.8495844870686,0.6816634609336809
r_heel_z_pca_shift,0.540721717750283,2656.279802778148,0.6735846893889302
l_heel_x_pca_shift,0.6544135394997926,7591.229852310896,0.7379870556532806
l_heel_y_pca_shift,0.35525402909149845,1277.8887921427036,1.051091860785867
l_heel_z_pca_shift,0.6450088516562018,4653.812371358196,0.4776315418943253
r_met_x_pca_shift,0.494717424889872,1778.899801567496,0.7456119420061958
r_met_y_pca_shift,0.43196290781998153,1259.4962567042714,0.9124230158134377
r_met_z_pca_shift,0.5441902138423456,2595.3632170734736,0.6865451101472599
l_met_x_pca_shift,0.7125820120754799,8415.84538056704,0.5544200634664342
l_met_y_pca_shift,0.57110772882066,4176.510010826305,0.6815555885273259
l_met_z_pca_shift,0.6401431516657455,4403.480336545059,0.48518609698950077
SHO_x_pca_shift,0.6240493819189863,3794.701533205546,0.5183474525846106
SHO_y_pca_shift,0.37454117438688717,1620.1245204823838,1.0127415514784097
SHO_z_pca_shift,0.5558436085186694,3198.392583378631,0.6109408194173126
PO_x_pca_shift,0.6168741243133249,3522.330818375204,0.5709252891243793
PO_y_pca_shift,0.4836930803754039,2865.4044726073225,0.7554327192679328
PO_z_pca_shift,0.5427638121077505,3422.3968742955253,0.6656754110005852
r_force_x_pca_shift,0.5868599026051644,3458.6023969275498,0.5892983767480934
r_force_y_pca_shift,0.5449424220539673,3493.0565321073464,0.8508051351222475
r_force_z_pca_shift,0.44080626349577967,1904.2172690319603,0.8015348937864006
l_force_z_pca_shift,0.46721481240757834,1618.777373751148,0.7374212827340515
