group,imu,point,corr
feet,ang_acc_gyro_x,l_heel_x,-0.5843664355209682
lower_legs,ang_acc_gyro_x,l_mall_x,-0.5852133283027505
upper_legs,ang_acc_gyro_y,r_knee_1_z,0.6183004901566987
trunk,ang_acc_gyro_y,sacrum_s_z,0.6073309456608939
trunk,ang_acc_gyro_y,l_asis_z,0.6066295823283205
trunk,ang_acc_gyro_y,MIDASIS_z,0.6062007042191029
additional_points,ang_acc_gyro_y,PO_z,0.6062007042191029
trunk,ang_acc_gyro_y,r_asis_z,0.6058603473063614
upper_body,ang_acc_gyro_y,l_should_z,0.6043495488742102
additional_points,ang_acc_gyro_y,SHO_z,0.6025762583044897
head_neck,ang_acc_gyro_y,c7_z,0.6024911150078448
upper_body,ang_acc_gyro_y,r_should_z,0.600856993974377
feet,ang_acc_gyro_y,r_heel_z,0.5852134130852081
lower_legs,ang_acc_gyro_y,r_mall_z,0.5847711889570497
upper_legs,ang_acc_gyro_y,l_knee_1_z,0.5762100088873794
lower_legs,ang_acc_gyro_y,l_mall_z,0.5708699988088115
feet,ang_acc_gyro_y,l_met_z,0.5700318838189498
feet,ang_acc_gyro_y,l_heel_z,0.5696296518170115
feet,ang_acc_gyro_y,r_met_z,0.5680012140913364
upper_body,ang_acc_gyro_y,l_should_x,0.5033706460017618
head_neck,ang_acc_gyro_y,c7_x,0.5030372552300162
upper_body,ang_acc_gyro_y,l_should_y,-0.5819491533999823
force,ang_acc_gyro_y,r_force_x,-0.588674036015909
upper_body,ang_acc_gyro_z,l_should_y,0.5069884276660733
feet,gyro_x,l_heel_x,0.8877702744933095
lower_legs,gyro_x,l_mall_x,0.8552460518506901
upper_legs,gyro_x,l_knee_1_x,0.7866543976524912
feet,gyro_x,l_met_x,0.7636971257582988
upper_legs,gyro_x,r_knee_1_x,0.5300880513695353
feet,gyro_x,r_met_z,-0.512298112721651
feet,gyro_x,r_heel_z,-0.5253015348579624
lower_legs,gyro_x,r_mall_z,-0.5285944735013893
upper_body,gyro_x,r_should_y,-0.5769866493644805
upper_legs,gyro_x,r_knee_1_z,-0.6084337620137977
upper_body,gyro_x,l_should_z,-0.6384993788922374
additional_points,gyro_x,SHO_z,-0.6416042168442
head_neck,gyro_x,c7_z,-0.6418190702133083
upper_body,gyro_x,r_should_z,-0.6447047228003631
trunk,gyro_x,r_asis_z,-0.6449376341952843
trunk,gyro_x,MIDASIS_z,-0.645851437078794
additional_points,gyro_x,PO_z,-0.645851437078794
trunk,gyro_x,l_asis_z,-0.6466505393001095
trunk,gyro_x,sacrum_s_z,-0.6467838312330857
upper_legs,gyro_x,l_knee_1_z,-0.6818545467328208
lower_legs,gyro_x,l_mall_z,-0.7254408288704272
feet,gyro_x,l_heel_z,-0.7272270627624781
feet,gyro_x,l_met_z,-0.7308129621667465
feet,gyro_y,l_heel_x,0.8235682981006993
lower_legs,gyro_y,l_mall_x,0.8121988269533976
upper_legs,gyro_y,l_knee_1_x,0.7704851060165971
feet,gyro_y,l_met_x,0.7461743487107606
feet,gyro_y,l_heel_y,0.5459560212353366
lower_legs,gyro_y,l_mall_y,0.5352255021497199
feet,gyro_y,r_met_z,-0.5379933565499522
upper_body,gyro_y,r_should_y,-0.5462203450045646
feet,gyro_y,r_heel_z,-0.5526682437792136
lower_legs,gyro_y,r_mall_z,-0.5550233099728906
upper_legs,gyro_y,r_knee_1_z,-0.6253972020728166
upper_body,gyro_y,l_should_z,-0.6478773530996617
additional_points,gyro_y,SHO_z,-0.6497917531393101
head_neck,gyro_y,c7_z,-0.649955927574933
upper_body,gyro_y,r_should_z,-0.6515838178324248
trunk,gyro_y,r_asis_z,-0.6527658403280234
trunk,gyro_y,MIDASIS_z,-0.6536818789919873
additional_points,gyro_y,PO_z,-0.6536818789919873
trunk,gyro_y,l_asis_z,-0.6545407389897958
trunk,gyro_y,sacrum_s_z,-0.6551044596193676
upper_legs,gyro_y,l_knee_1_z,-0.6767472715744168
lower_legs,gyro_y,l_mall_z,-0.7268647278821663
feet,gyro_y,l_heel_z,-0.7272125733678911
feet,gyro_y,l_met_z,-0.7378847177484458
upper_legs,gyro_z,l_knee_1_y,0.5291404838231862
feet,gyro_z,l_met_x,-0.5588992209288096
lower_legs,gyro_z,l_mall_x,-0.6146025034554239
upper_legs,gyro_z,l_knee_1_x,-0.629645907396251
feet,gyro_z,l_heel_x,-0.6515324071586318
feet,jerk_x,l_heel_x,0.7308956271184788
lower_legs,jerk_x,l_mall_x,0.7299718209485295
upper_legs,jerk_x,l_knee_1_x,0.7097211978716903
feet,jerk_x,l_met_x,0.6726780190305502
feet,jerk_x,l_heel_y,0.5667219707208974
lower_legs,jerk_x,l_mall_y,0.558733965599261
force,jerk_x,r_force_x,0.5209964207086479
feet,jerk_x,r_met_z,-0.5329023209499035
feet,jerk_x,r_heel_z,-0.5483558414821509
lower_legs,jerk_x,r_mall_z,-0.549817300823892
upper_legs,jerk_x,r_knee_1_z,-0.6102892828469568
upper_body,jerk_x,l_should_z,-0.6249626623052892
additional_points,jerk_x,SHO_z,-0.6258676699778747
head_neck,jerk_x,c7_z,-0.6259455668303924
upper_body,jerk_x,r_should_z,-0.6266332447283857
trunk,jerk_x,r_asis_z,-0.6282959174295122
trunk,jerk_x,MIDASIS_z,-0.629211364639613
additional_points,jerk_x,PO_z,-0.629211364639613
trunk,jerk_x,l_asis_z,-0.6300680559735347
trunk,jerk_x,sacrum_s_z,-0.6309328634826478
upper_legs,jerk_x,l_knee_1_z,-0.6380276574308764
lower_legs,jerk_x,l_mall_z,-0.6868706716261598
feet,jerk_x,l_heel_z,-0.687012034678944
feet,jerk_x,l_met_z,-0.698295182943646
force,mag_acc,r_force_x,0.5914225779897584
upper_body,mag_acc,l_should_y,0.5691699225942211
feet,mag_acc,r_met_z,-0.5845820811339316
feet,mag_acc,l_heel_z,-0.5949339160000595
feet,mag_acc,l_met_z,-0.5953188189915923
lower_legs,mag_acc,l_mall_z,-0.5962624106162813
upper_legs,mag_acc,l_knee_1_z,-0.6015025864024484
lower_legs,mag_acc,r_mall_z,-0.6018708946556226
feet,mag_acc,r_heel_z,-0.602029189193431
upper_body,mag_acc,r_should_z,-0.6235662044672184
head_neck,mag_acc,c7_z,-0.6250261722939515
additional_points,mag_acc,SHO_z,-0.6250695833445266
upper_body,mag_acc,l_should_z,-0.6266443980692363
trunk,mag_acc,r_asis_z,-0.6286388316215286
trunk,mag_acc,MIDASIS_z,-0.6289545268676102
additional_points,mag_acc,PO_z,-0.6289545268676102
trunk,mag_acc,l_asis_z,-0.6294031516208429
trunk,mag_acc,sacrum_s_z,-0.630038287191629
upper_legs,mag_acc,r_knee_1_z,-0.639031925004519
feet,mag_gyro,l_met_z,0.709349976368128
feet,mag_gyro,l_heel_z,0.7029724417992814
lower_legs,mag_gyro,l_mall_z,0.7011729585816453
upper_legs,mag_gyro,l_knee_1_z,0.648558004218467
trunk,mag_gyro,sacrum_s_z,0.607555984816154
trunk,mag_gyro,l_asis_z,0.607388126751525
trunk,mag_gyro,MIDASIS_z,0.6065534999002026
additional_points,mag_gyro,PO_z,0.6065534999002026
upper_body,mag_gyro,r_should_z,0.6060222260902145
trunk,mag_gyro,r_asis_z,0.605583456794727
head_neck,mag_gyro,c7_z,0.6028789642727638
additional_points,mag_gyro,SHO_z,0.6026434146681255
upper_body,mag_gyro,l_should_z,0.5992035963102164
upper_body,mag_gyro,r_should_y,0.5747476094067373
upper_legs,mag_gyro,r_knee_1_z,0.5651767645120562
upper_legs,mag_gyro,r_knee_1_x,-0.5314108530010626
feet,mag_gyro,l_met_x,-0.7694650630244515
upper_legs,mag_gyro,l_knee_1_x,-0.8070992721972878
lower_legs,mag_gyro,l_mall_x,-0.8584887268900412
feet,mag_gyro,l_heel_x,-0.8930219587838223
feet,pitch,l_heel_x,0.8119896319230846
lower_legs,pitch,l_mall_x,0.7953460282600914
upper_legs,pitch,l_knee_1_x,0.7823288449085894
feet,pitch,l_met_x,0.717650595620284
feet,pitch,l_heel_y,0.5528768842566826
lower_legs,pitch,l_mall_y,0.5414697628487398
feet,pitch,r_met_z,-0.5022769795544185
feet,pitch,r_heel_z,-0.5162141852899992
lower_legs,pitch,r_mall_z,-0.5185602410560839
upper_legs,pitch,r_knee_1_z,-0.5887428929916707
upper_body,pitch,l_should_z,-0.6128774341464927
additional_points,pitch,SHO_z,-0.6148599911619316
head_neck,pitch,c7_z,-0.6150580177631317
upper_body,pitch,r_should_z,-0.6167757500020399
trunk,pitch,r_asis_z,-0.6171658569809276
trunk,pitch,MIDASIS_z,-0.6181044868309574
additional_points,pitch,PO_z,-0.6181044868309574
trunk,pitch,l_asis_z,-0.6189997120750992
trunk,pitch,sacrum_s_z,-0.6196402777903025
upper_legs,pitch,l_knee_1_z,-0.6407570169127272
lower_legs,pitch,l_mall_z,-0.6973591190913904
feet,pitch,l_heel_z,-0.6984754336762938
feet,pitch,l_met_z,-0.7083979119300549
force,pos_x,r_force_x,0.5956870946112459
upper_body,pos_x,l_should_y,0.563911115342832
feet,pos_x,r_met_z,-0.5904419905957062
feet,pos_x,l_heel_z,-0.6014287611686209
feet,pos_x,l_met_z,-0.6017225035167074
lower_legs,pos_x,l_mall_z,-0.6028118099202289
lower_legs,pos_x,r_mall_z,-0.6078750063025801
feet,pos_x,r_heel_z,-0.6079864487118177
upper_legs,pos_x,l_knee_1_z,-0.6088646730985271
upper_body,pos_x,r_should_z,-0.630381180762882
head_neck,pos_x,c7_z,-0.6318111479226775
additional_points,pos_x,SHO_z,-0.6318526032903258
upper_body,pos_x,l_should_z,-0.6333946745264933
trunk,pos_x,r_asis_z,-0.6355291643660395
trunk,pos_x,MIDASIS_z,-0.6358399001429208
additional_points,pos_x,PO_z,-0.6358399001429208
trunk,pos_x,l_asis_z,-0.6362858013127678
trunk,pos_x,sacrum_s_z,-0.6368989453134438
upper_legs,pos_x,r_knee_1_z,-0.6456762265196002
force,pos_y,r_force_x,0.5675490500964468
feet,pos_y,r_met_z,-0.5233625102211442
upper_body,pos_y,r_should_z,-0.5280050927547859
head_neck,pos_y,c7_z,-0.5300322439899194
additional_points,pos_y,SHO_z,-0.5302576105844219
upper_body,pos_y,l_should_z,-0.5325498694104583
trunk,pos_y,r_asis_z,-0.5345160081060231
trunk,pos_y,MIDASIS_z,-0.5345777579863199
additional_points,pos_y,PO_z,-0.5345777579863199
trunk,pos_y,l_asis_z,-0.5346906690953103
trunk,pos_y,sacrum_s_z,-0.5349765099848254
lower_legs,pos_y,r_mall_z,-0.5378820786066756
feet,pos_y,r_heel_z,-0.538771044330124
upper_legs,pos_y,r_knee_1_z,-0.556399490841626
feet,pos_z,l_met_z,0.6196638862425065
feet,pos_z,l_heel_z,0.6058125720679669
lower_legs,pos_z,l_mall_z,0.6056956811957821
upper_legs,pos_z,l_knee_1_z,0.5494436952374222
trunk,pos_z,sacrum_s_z,0.5448175092930718
trunk,pos_z,l_asis_z,0.5438313772083342
trunk,pos_z,MIDASIS_z,0.5429854862269711
additional_points,pos_z,PO_z,0.5429854862269711
trunk,pos_z,r_asis_z,0.5421423979601353
upper_body,pos_z,r_should_z,0.5411689352957219
head_neck,pos_z,c7_z,0.5408071183135732
additional_points,pos_z,SHO_z,0.5406831115521529
upper_body,pos_z,l_should_z,0.5400664016390894
upper_legs,pos_z,r_knee_1_z,0.5259881057584831
feet,pos_z,l_met_x,-0.5981741677073545
lower_legs,pos_z,l_mall_y,-0.6000267088161799
feet,pos_z,l_heel_y,-0.602905365709635
feet,pos_z,l_heel_x,-0.6489155284671992
lower_legs,pos_z,l_mall_x,-0.6508191091461002
upper_legs,pos_z,l_knee_1_x,-0.6712918632536634
upper_body,roll,l_should_x,0.5308348348588511
head_neck,roll,c7_x,0.5302078719864622
upper_legs,roll,r_knee_1_z,0.520319161233024
additional_points,roll,SHO_x,0.5199941586108668
trunk,roll,sacrum_s_z,0.5115579096885561
trunk,roll,l_asis_z,0.510444412287413
trunk,roll,MIDASIS_z,0.5098868876301119
additional_points,roll,PO_z,0.5098868876301119
trunk,roll,r_asis_z,0.5093852966841206
upper_body,roll,l_should_z,0.5093379792007799
feet,roll,l_met_z,0.5086134561136758
additional_points,roll,SHO_z,0.5074388578265949
head_neck,roll,c7_z,0.5073354212518
upper_body,roll,r_should_x,0.505488829193797
upper_body,roll,r_should_z,0.5054149490672701
lower_legs,roll,l_mall_z,0.5006845995981254
force,roll,r_force_x,-0.5877117774027072
upper_body,roll,l_should_y,-0.6247950006589847
feet,vel_x,l_met_z,0.7670581336364591
feet,vel_x,l_heel_z,0.7627912362396382
lower_legs,vel_x,l_mall_z,0.7620139453181705
upper_legs,vel_x,l_knee_1_z,0.7273557330792217
trunk,vel_x,sacrum_s_z,0.6978111654353062
trunk,vel_x,l_asis_z,0.6976804090032019
trunk,vel_x,MIDASIS_z,0.6969176063460505
additional_points,vel_x,PO_z,0.6969176063460505
trunk,vel_x,r_asis_z,0.6960805644815291
upper_body,vel_x,r_should_z,0.6946150625148539
head_neck,vel_x,c7_z,0.692209624350106
additional_points,vel_x,SHO_z,0.6920274054483706
upper_body,vel_x,l_should_z,0.6894017594827664
upper_legs,vel_x,r_knee_1_z,0.6643593548395931
upper_body,vel_x,r_should_y,0.6086924705929654
lower_legs,vel_x,r_mall_z,0.5861427265845133
feet,vel_x,r_heel_z,0.5830697496414858
feet,vel_x,r_met_z,0.5685102869854479
upper_legs,vel_x,r_knee_1_x,-0.5365135208043973
upper_legs,vel_x,l_knee_1_x,-0.7631949545451002
feet,vel_x,l_met_x,-0.7806030002483888
lower_legs,vel_x,l_mall_x,-0.857148632990842
feet,vel_x,l_heel_x,-0.8793440000606464
feet,vel_y,l_met_z,0.7743246712856214
feet,vel_y,l_heel_z,0.7693968915668683
lower_legs,vel_y,l_mall_z,0.7686557403163519
upper_legs,vel_y,l_knee_1_z,0.7322847672483618
trunk,vel_y,sacrum_s_z,0.7091730226026207
trunk,vel_y,l_asis_z,0.7088751635703199
trunk,vel_y,MIDASIS_z,0.7080808862396467
additional_points,vel_y,PO_z,0.7080808862396467
trunk,vel_y,r_asis_z,0.7072170790819554
upper_body,vel_y,r_should_z,0.7055336489322721
head_neck,vel_y,c7_z,0.7035366864288999
additional_points,vel_y,SHO_z,0.70337998461489
upper_body,vel_y,l_should_z,0.7011891680486338
upper_legs,vel_y,r_knee_1_z,0.6790657416167936
lower_legs,vel_y,r_mall_z,0.6029946991788966
feet,vel_y,r_heel_z,0.6002820560450844
upper_body,vel_y,r_should_y,0.5890036775199443
feet,vel_y,r_met_z,0.5848023236336519
upper_legs,vel_y,r_knee_1_x,-0.5133610170800419
upper_legs,vel_y,l_knee_1_x,-0.7636717016469211
feet,vel_y,l_met_x,-0.7699277316980244
lower_legs,vel_y,l_mall_x,-0.8463514580939925
feet,vel_y,l_heel_x,-0.8642310628204788
feet,vel_z,l_heel_x,0.8479980305297937
lower_legs,vel_z,l_mall_x,0.8081915871279263
upper_legs,vel_z,l_knee_1_x,0.7342904939899164
feet,vel_z,l_met_x,0.7310934764648699
upper_legs,vel_z,r_knee_1_x,0.5375022622025355
trunk,vel_z,r_asis_y,-0.5032800124548037
head_neck,vel_z,c7_y,-0.5051807762750146
additional_points,vel_z,SHO_y,-0.5100415971682251
upper_body,vel_z,l_should_z,-0.5170750994588473
additional_points,vel_z,SHO_z,-0.5211967682517046
head_neck,vel_z,c7_z,-0.521446548610066
trunk,vel_z,r_asis_z,-0.5243800218560004
upper_body,vel_z,r_should_z,-0.5252242242903798
trunk,vel_z,MIDASIS_z,-0.525237679064272
additional_points,vel_z,PO_z,-0.525237679064272
trunk,vel_z,sacrum_s_z,-0.5257362286229795
trunk,vel_z,l_asis_z,-0.5259356585403406
upper_body,vel_z,r_should_y,-0.5777997224078393
upper_legs,vel_z,l_knee_1_z,-0.5782905058514533
lower_legs,vel_z,l_mall_z,-0.6234137952153441
feet,vel_z,l_heel_z,-0.6249647976501189
feet,vel_z,l_met_z,-0.6302760163256631
upper_body,yaw,l_should_y,0.6146042362859188
force,yaw,r_force_x,0.5910298271556825
additional_points,yaw,SHO_x,-0.5011639363095957
head_neck,yaw,c7_x,-0.5092902095748553
upper_body,yaw,l_should_x,-0.513747295816691
feet,yaw,r_met_z,-0.5423412623910273
lower_legs,yaw,r_mall_z,-0.5588238231040241
feet,yaw,r_heel_z,-0.5591251457533583
upper_legs,yaw,l_knee_1_z,-0.5637139932233443
feet,yaw,l_heel_z,-0.5783164360773586
lower_legs,yaw,l_mall_z,-0.5795335328455442
upper_body,yaw,r_should_z,-0.5836095294086572
feet,yaw,l_met_z,-0.5848284631164522
head_neck,yaw,c7_z,-0.5850976090834902
additional_points,yaw,SHO_z,-0.5851319409692431
upper_body,yaw,l_should_z,-0.5866304869600054
trunk,yaw,r_asis_z,-0.5876816791304535
trunk,yaw,MIDASIS_z,-0.588172259194025
additional_points,yaw,PO_z,-0.588172259194025
trunk,yaw,l_asis_z,-0.5887591362088425
trunk,yaw,sacrum_s_z,-0.5897113273946745
upper_legs,yaw,r_knee_1_z,-0.5949392360872066
