imu,kinematic,lag,corr
acc_x,jerk_z,-5,0.9880011462600782
acc_x,r_force_x,-21,0.6192047374007345
acc_x,l_heel_y,75,0.5876572434195384
acc_x,l_mall_y,74,0.5788620271352591
acc_x,l_should_y,13,0.5765116457802131
acc_x,r_force_y,-27,0.5133678323821573
acc_x,c7_x,-23,-0.505206307256243
acc_x,l_knee_1_z,0,-0.6088646730932099
acc_x,r_should_z,0,-0.6303811807582453
acc_x,c7_z,0,-0.6318111479180835
acc_x,SHO_z,0,-0.6318526032857339
acc_x,l_should_z,0,-0.6333946745219504
acc_x,time,0,-0.6351857505354072
acc_x,r_asis_z,0,-0.6355291643614267
acc_x,MIDASIS_z,0,-0.635839900138296
acc_x,PO_z,0,-0.635839900138296
acc_x,l_asis_z,0,-0.636285801308136
acc_x,r_mall_z,-98,-0.6365355442424043
acc_x,sacrum_s_z,0,-0.6368989453088079
acc_x,r_heel_z,-97,-0.6383389497646212
acc_x,r_knee_1_z,0,-0.6456762265155461
acc_x,l_mall_z,77,-0.6548027595231567
acc_x,l_heel_z,77,-0.6554491441987396
acc_x,l_met_z,77,-0.668428608117127
acc_y,jerk_z,22,0.9703305016020357
acc_y,r_force_x,-21,0.5814516533916022
acc_y,l_should_y,55,0.5340145981163705
acc_y,l_knee_1_z,26,-0.5226458141996666
acc_y,r_should_z,21,-0.5434912247608529
acc_y,c7_z,21,-0.5445690414822373
acc_y,SHO_z,21,-0.5447371850432898
acc_y,l_should_z,21,-0.5460611209287629
acc_y,time,21,-0.547186647542957
acc_y,r_asis_z,21,-0.5482883499911994
acc_y,MIDASIS_z,21,-0.5486965305189989
acc_y,PO_z,21,-0.5486965305189989
acc_y,l_asis_z,21,-0.5490984548517388
acc_y,sacrum_s_z,21,-0.5496197383545073
acc_y,r_mall_z,-77,-0.5571267727080553
acc_y,r_heel_z,-77,-0.5593317438590167
acc_y,r_knee_1_z,11,-0.5618119867469362
acc_y,jerk_y,-42,-0.5799252525578854
acc_z,l_met_z,31,0.6471102041212735
acc_z,l_heel_z,31,0.6318831086504316
acc_z,l_mall_z,31,0.6317358321015109
acc_z,r_should_y,70,0.600153704373176
acc_z,l_knee_1_z,36,0.57056233618962
acc_z,SHO_y,93,0.5567694381823173
acc_z,time,11,0.5484570680186059
acc_z,sacrum_s_z,11,0.5461719996348048
acc_z,l_asis_z,11,0.5453099922598125
acc_z,MIDASIS_z,11,0.544438909873891
acc_z,PO_z,11,0.544438909873891
acc_z,r_asis_z,11,0.5435568172196307
acc_z,r_should_z,11,0.5428206778507448
acc_z,c7_z,11,0.5419290668458502
acc_z,SHO_z,11,0.541766937277179
acc_z,c7_y,95,0.5417027866508827
acc_z,l_should_z,6,0.5406568459624311
acc_z,r_asis_y,82,0.5337183364240549
acc_z,r_knee_1_z,0,0.5259881057587321
acc_z,r_force_z,50,0.5077449057125032
acc_z,MIDASIS_y,93,0.5063278434464771
acc_z,PO_y,93,0.5063278434464771
acc_z,r_knee_1_x,77,-0.5426120494511157
acc_z,l_should_y,-51,-0.6095216481153893
acc_z,l_mall_y,11,-0.6102370762644754
acc_z,l_heel_y,12,-0.6153969418688544
acc_z,l_met_x,53,-0.7321499363719023
acc_z,l_knee_1_x,41,-0.750053432065894
acc_z,l_mall_x,57,-0.7917289220558815
acc_z,l_heel_x,62,-0.8144652094425127
acc_z,jerk_z,-74,-0.9606024981405185
ang_acc_gyro_x,sacrum_s_z,0,0.6506179706983412
ang_acc_gyro_x,l_asis_z,0,0.6505471946310837
ang_acc_gyro_x,MIDASIS_z,0,0.6501493291238575
ang_acc_gyro_x,PO_z,0,0.6501493291238575
ang_acc_gyro_x,r_asis_z,0,0.64960577536396
ang_acc_gyro_x,time,0,0.648176331444623
ang_acc_gyro_x,l_knee_1_z,1,0.6477761331522165
ang_acc_gyro_x,r_should_z,0,0.6451620601121515
ang_acc_gyro_x,SHO_z,0,0.6447958185788234
ang_acc_gyro_x,r_knee_1_z,0,0.6446908324856813
ang_acc_gyro_x,c7_z,0,0.6446609792354684
ang_acc_gyro_x,l_should_z,0,0.644425893815737
ang_acc_gyro_x,jerk_y,-46,0.6380932018352199
ang_acc_gyro_x,l_heel_z,6,0.6359792053479696
ang_acc_gyro_x,l_mall_z,6,0.6358027346724578
ang_acc_gyro_x,l_met_z,6,0.6303003702223495
ang_acc_gyro_x,r_heel_z,-98,0.6231260733561924
ang_acc_gyro_x,r_mall_z,-98,0.6216360210366165
ang_acc_gyro_x,r_force_y,-28,-0.5206219726221202
ang_acc_gyro_x,l_met_x,11,-0.5560231737392118
ang_acc_gyro_x,l_mall_x,21,-0.6208106780567095
ang_acc_gyro_x,r_force_x,-41,-0.6235794493995428
ang_acc_gyro_x,l_heel_x,21,-0.6321393744047101
ang_acc_gyro_x,jerk_z,14,-0.8755206916572473
ang_acc_gyro_y,l_met_z,83,0.6613021104750929
ang_acc_gyro_y,l_heel_z,83,0.6472608641823161
ang_acc_gyro_y,l_mall_z,82,0.6467655021204042
ang_acc_gyro_y,r_knee_1_z,0,0.618300490156697
ang_acc_gyro_y,r_heel_z,-97,0.6145807557333252
ang_acc_gyro_y,r_mall_z,-98,0.6126823583843882
ang_acc_gyro_y,sacrum_s_z,0,0.6073309456608924
ang_acc_gyro_y,l_asis_z,0,0.6066295823283195
ang_acc_gyro_y,MIDASIS_z,0,0.6062007042191018
ang_acc_gyro_y,PO_z,0,0.6062007042191018
ang_acc_gyro_y,r_asis_z,0,0.60586034730636
ang_acc_gyro_y,time,1,0.6057785171413655
ang_acc_gyro_y,l_should_z,0,0.604349548874208
ang_acc_gyro_y,SHO_z,0,0.602576258304488
ang_acc_gyro_y,c7_z,0,0.6024911150078431
ang_acc_gyro_y,r_should_z,1,0.6008691925935408
ang_acc_gyro_y,l_knee_1_z,67,0.585589048904846
ang_acc_gyro_y,c7_x,-18,0.5131930043855945
ang_acc_gyro_y,l_should_x,-11,0.5070801659265092
ang_acc_gyro_y,l_should_y,10,-0.5868568536063712
ang_acc_gyro_y,l_mall_y,72,-0.5925855488352993
ang_acc_gyro_y,l_heel_y,74,-0.6000949430705549
ang_acc_gyro_y,r_force_x,-26,-0.6066871372927051
ang_acc_gyro_y,jerk_z,-7,-0.9830029237637898
ang_acc_gyro_z,jerk_z,-48,0.8597654399731036
ang_acc_gyro_z,l_mall_x,97,0.6642118339065408
ang_acc_gyro_z,l_met_x,89,0.6242936272073567
ang_acc_gyro_z,l_mall_y,36,0.6152219270135696
ang_acc_gyro_z,l_heel_y,36,0.6101927409172204
ang_acc_gyro_z,l_knee_1_x,77,0.6014858366089231
ang_acc_gyro_z,l_should_y,-18,0.5231448557322468
ang_acc_gyro_z,l_knee_1_y,97,-0.5026420719793664
gyro_x,l_heel_x,0,0.8877702744933105
gyro_x,l_mall_x,0,0.8552460518506902
gyro_x,l_knee_1_x,0,0.7866543976524922
gyro_x,l_met_x,0,0.7636971257583001
gyro_x,r_force_x,-73,0.6153366350762384
gyro_x,l_should_y,-95,0.5564883872716324
gyro_x,r_knee_1_x,0,0.5300880513695391
gyro_x,r_should_y,0,-0.5769866493644792
gyro_x,r_knee_1_z,0,-0.6084337620137971
gyro_x,l_should_z,0,-0.6384993788922378
gyro_x,SHO_z,0,-0.6416042168442008
gyro_x,c7_z,0,-0.6418190702133095
gyro_x,r_should_z,0,-0.6447047228003622
gyro_x,r_asis_z,0,-0.6449376341952829
gyro_x,MIDASIS_z,0,-0.6458514370787938
