imu,kinematic,lag,corr
acc_x,r_asis_y,-34,0.6642318423976482
acc_x,r_should_y,-30,0.5470235527262476
acc_x,r_heel_y,14,0.5083781515401964
acc_x,l_heel_y,20,0.48528370474100474
acc_x,r_mall_y,12,0.4735974794539974
acc_x,l_mall_y,16,0.4377957012995439
acc_x,r_force_z,12,-0.4762782103569031
acc_x,MIDASIS_y,100,-0.7212108119861155
acc_x,PO_y,100,-0.7212108119861155
acc_x,l_asis_y,100,-0.7232053327228208
acc_x,SHO_y,100,-0.7394060942754526
acc_x,c7_y,100,-0.8149984239030511
acc_y,r_force_x,-81,0.7048883560671024
acc_y,l_mall_y,54,0.6939658416112738
acc_y,l_heel_y,53,0.6761119747883501
acc_y,r_force_y,-74,0.6468735086899282
acc_y,l_knee_1_y,-31,0.4940427215574859
acc_y,r_knee_1_y,-43,-0.587959775789769
acc_y,r_mall_y,53,-0.8275932616581383
acc_y,r_heel_y,55,-0.8276997133586165
acc_z,c7_y,35,0.8638241375256384
acc_z,MIDASIS_y,34,0.7935868215251256
acc_z,PO_y,34,0.7935868215251256
acc_z,SHO_y,30,0.793302318479694
acc_z,l_asis_y,36,0.759649004565929
acc_z,r_asis_y,33,0.7390539438528007
acc_z,sacrum_s_y,35,0.7059963193504096
acc_z,r_should_y,34,0.6299331084606785
acc_z,l_should_y,28,0.6182377631838638
acc_z,l_knee_1_y,14,0.6098687193999567
acc_z,r_knee_1_y,2,0.4475175955081912
gyro_x,r_knee_1_y,9,0.7686331296529872
gyro_x,l_force_z,-77,0.7457304436957163
gyro_x,r_met_y,-39,0.6821309839993714
gyro_x,l_force_y,100,0.6367356073199717
gyro_x,r_met_z,-35,0.43069998520222585
gyro_x,r_heel_x,-5,-0.4529506467586596
gyro_x,r_mall_x,-1,-0.4757081477077112
gyro_x,r_met_x,-11,-0.5680716360798449
gyro_x,l_met_y,92,-0.5875731180193865
gyro_x,l_knee_1_y,22,-0.6504008904195372
gyro_x,r_force_x,100,-0.7820720935562662
gyro_x,r_force_y,100,-0.8155468355566604
gyro_y,l_should_y,25,-0.5261027788895807
gyro_y,r_force_z,-56,-0.6699900052010964
gyro_y,l_asis_y,28,-0.6923544422869703
gyro_y,r_should_y,20,-0.7316871092632179
gyro_y,MIDASIS_y,23,-0.7597379794211505
gyro_y,PO_y,23,-0.7597379794211505
gyro_y,r_asis_y,19,-0.7603679253623875
gyro_y,l_knee_1_y,17,-0.7662694215010017
gyro_y,sacrum_s_y,29,-0.7705372149499103
gyro_y,SHO_y,24,-0.7849151179078929
gyro_y,c7_y,28,-0.8311052055316619
gyro_z,r_force_y,72,0.8658748865315976
gyro_z,r_force_x,65,0.8427461381923408
gyro_z,l_knee_1_y,-25,0.7528096893237758
gyro_z,l_met_y,45,0.6604316192757009
gyro_z,r_met_x,0,0.4323841966689252
gyro_z,r_mall_x,23,0.4129675294783207
gyro_z,l_force_z,-13,-0.4969701879150248
gyro_z,r_knee_1_y,-34,-0.6354893237199423
gyro_z,r_met_y,41,-0.6562690508832674
pitch,l_asis_y,15,-0.4475311842017066
pitch,MIDASIS_y,5,-0.4649031293092396
pitch,PO_y,5,-0.4649031293092396
pitch,r_asis_y,0,-0.48818291952817144
pitch,r_should_y,0,-0.5339283139536426
pitch,SHO_y,14,-0.5677560870965176
pitch,c7_y,16,-0.5688964568482084
pitch,sacrum_s_y,17,-0.6016455541793471
pitch,l_knee_1_y,5,-0.8568703354872229
roll,r_knee_1_y,41,0.6989941951901296
roll,l_force_z,19,0.6816132701489019
roll,r_should_y,-54,-0.6619446476422288
roll,r_mall_y,-33,-0.9230923900397171
roll,r_heel_y,-31,-0.941200808343085
yaw,l_mall_y,-14,0.8841434388288725
yaw,l_heel_y,-12,0.8749158180177322
yaw,r_force_y,-100,0.796194947401986
yaw,l_force_z,57,0.6680150835251396
yaw,l_should_x,-40,-0.4326608217657279
yaw,l_met_z,25,-0.439503912447047
yaw,MIDASIS_y,28,-0.47634353493161463
yaw,PO_y,28,-0.47634353493161463
yaw,sacrum_s_x,0,-0.5011765956217079
yaw,r_asis_y,22,-0.6448634119106318
yaw,l_force_y,-100,-0.6523580172061455
yaw,r_should_y,25,-0.7359882138423399
yaw,r_force_z,44,-0.7728419210940123
yaw,r_heel_y,-17,-0.7824478831754267
yaw,r_mall_y,-22,-0.7945580748139449
